id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionID	datasetName	ownerInstitutionCode	informationWithheld	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	startDayOfYear	endDayOfYear	fieldNumber	fieldNotes	eventRemarks	continent	country	countryCode	stateProvince	locality	verbatimElevation	locationRemarks	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	georeferenceRemarks
P1-F1-B1-TC13-1-7	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC13-1-7	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 78	23/10/2015	296	327	Cotacachi Cayapas Baja | TC13-1-7		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC13-1-7|Criterios de colocacion: Actividad de fauna; topografia|Descrpcion del criterio: Cuchilla paso frecuente de animales area bajo conservacion sociobosque|Codigo camara: P850HI01226279|Modelo de camara: Reconix PC850  |Ano de camara: 2013|Sensibilidad: 100	South America	Ecuador	EC	Esmeraldas	Playa de Oro	159,4	Categoria manejo: Socio Bosque	lat: 0,841747 | lon: -78,75603	93110,57087	749735,4051	UTM 17N	WGS84	0,84175	-78,75603	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC14-2-7	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC14-2-7	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 65	23/10/2015	296	327	Cotacachi Cayapas Baja | TC14-2-7		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC14-2-7|Criterios de colocacion: Actividad de fauna; topografia|Descrpcion del criterio: Cuchilla paso frecuente de animales area bajo conservacion sociobosque|Codigo camara: P850HI01226299|Modelo de camara: Reconix PC850  |Ano de camara: 2013|Sensibilidad: 100	South America	Ecuador	EC	Esmeraldas	Playa de Oro	307,3	Categoria manejo: Socio Bosque	lat: 0,831543 | lon: -78,758546	91981,68998	749455,8965	UTM 17N	WGS84	0,83154	-78,75855	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC15-1-8	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC15-1-8	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 15	23/10/2015	296	327	Cotacachi Cayapas Baja | TC15-1-8		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC15-1-8|Criterios de colocacion: Actividad de fauna; Alimento disponible|Descrpcion del criterio: Sendero transitable; Semillas|Codigo camara: P850HI01226296|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Esmeraldas	Playa de Oro	208,1	Categoria manejo: Socio Bosque	lat: 0,85652 | lon: -78,757634	94744,59073	749555,8532	UTM 17N	WGS84	0,85652	-78,75763	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC16-2-8	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC16-2-8	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 55	23/10/2015	296	327	Cotacachi Cayapas Baja | TC16-2-8	SI TIENE REPLICA	Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC16-2-8|Criterios de colocacion: Actividad de fauna; Alimento disponible|Descrpcion del criterio: Sendero transitable; Semillas|Codigo camara: P850HH12225780|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Esmeraldas	Playa de Oro	153,9	Categoria manejo: Socio Bosque	lat: 0,84869 | lon: -78,76742	93877,84079	748466,7041	UTM 17N	WGS84	0,84869	-78,76742	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC19-1-10	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC19-1-10	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 36 | # fotos: 30	24/10/2015	297	333	Cotacachi Cayapas Baja | TC19-1-10		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC19-1-10|Criterios de colocacion: Transito de fauna; Topografia|Descrpcion del criterio: Conexion entre bosques|Codigo camara: P850HI01226459|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Esmeraldas	Alto Tambo	616,5	Categoria manejo: NA	lat: 0,979734 | lon: -78,569711	108388,5708	770472,8937	UTM 17N	WGS84	0,97973	-78,56971	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC20-2-10	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC20-2-10	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 36 | # fotos: 0	24/10/2015	297	333	Cotacachi Cayapas Baja | TC20-2-10		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC20-2-10|Criterios de colocacion: Transito de fauna; Topografia|Descrpcion del criterio: Conexion entre bosques|Codigo camara: ND|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Esmeraldas	Alto Tambo	656,0	Categoria manejo: NA	lat: 0,9744 | lon: -78,567881	107798,6151	770677,1092	UTM 17N	WGS84	0,97440	-78,56788	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC21-1-11	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC21-1-11	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 95	26/10/2015	299	328	Cotacachi Cayapas Baja | TC21-1-11	SI TIENE REPLICA	Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC21-1-11|Criterios de colocacion: Actividad de fauna; topografia|Descrpcion del criterio: Sendero con huellas de animales conectividad con bosque en buen estado de conservacion|Codigo camara: P850HI01226463|Modelo de camara: Reconix PC850  |Ano de camara: 2013|Sensibilidad: 100	South America	Ecuador	EC	Imbabura	Naranjito	763,9	Categoria manejo: NA	lat: 0,271726 | lon: -78,955113	30053,47411	727591,0749	UTM 17N	WGS84	0,27173	-78,95511	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC22-2-11	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC22-2-11	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 70	26/10/2015	299	328	Cotacachi Cayapas Baja | TC22-2-11	SI TIENE REPLICA	Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC22-2-11|Criterios de colocacion: Actividad de fauna; topografia|Descrpcion del criterio: Sendero con huellas de animales conectividad con bosque en buen estado de conservacion|Codigo camara: P850HI01226329|Modelo de camara: Reconix PC850  |Ano de camara: 2013|Sensibilidad: 100	South America	Ecuador	EC	Imbabura	Naranjito	674,7	Categoria manejo: NA	lat: 0,273226 | lon: -78,963754	30219,21202	726628,9168	UTM 17N	WGS84	0,27323	-78,96375	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC23-1-12	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC23-1-12	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 10	26/10/2015	299	328	Cotacachi Cayapas Baja | TC23-1-12		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC23-1-12|Criterios de colocacion: Alimento disponible|Descrpcion del criterio: Semillas|Codigo camara: P850HH12225784|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Imbabura	Naranjito	690,1	Categoria manejo: NA	lat: 0,262723 | lon: -78,963063	29057,58919	726706,0491	UTM 17N	WGS84	0,26272	-78,96306	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC24-2-12	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC24-2-12	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 25	26/10/2015	299	328	Cotacachi Cayapas Baja | TC24-2-12		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC24-2-12|Criterios de colocacion: Alimento disponible|Descrpcion del criterio: Semillas|Codigo camara: P850HI01226270|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Imbabura	Naranjito	642,5	Categoria manejo: NA	lat: 0,257336 | lon: -78,964892	28461,75238	726502,496	UTM 17N	WGS84	0,25734	-78,96489	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC25-1-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC25-1-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 80	26/10/2015	299	328	Cotacachi Cayapas Baja | TC25-1-13	SI TIENE REPLICA	Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC25-1-13|Criterios de colocacion: Alimento disponible|Descrpcion del criterio: Semillas|Codigo camara: P850HH12225339|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Imbabura	Naranjito	613,6	Categoria manejo: NA	lat: 0,251978 | lon: -78,972885	27869,01735	725612,6148	UTM 17N	WGS84	0,25198	-78,97289	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC26-2-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC26-2-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 70	26/10/2015	299	328	Cotacachi Cayapas Baja | TC26-2-13		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC26-2-13|Criterios de colocacion: Alimento disponible|Descrpcion del criterio: Semillas|Codigo camara: P850HI01226250|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Imbabura	Naranjito	483,4	Categoria manejo: NA	lat: 0,259717 | lon: -78,978768	28724,84355	724957,4443	UTM 17N	WGS84	0,25972	-78,97877	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC27-1-14	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC27-1-14	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 75	27/10/2015	300	329	Cotacachi Cayapas Baja | TC27-1-14		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC27-1-14|Criterios de colocacion: Actividad de fauna; topografia|Descrpcion del criterio: Cuchilla paso frecuente de animales cercana a quebrada|Codigo camara: P850HI01226474|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad: 100	South America	Ecuador	EC	Imbabura	Naranjal	573,6	Categoria manejo: NA	lat: 0,308473 | lon: -78,953454	34117,76249	727775,0611	UTM 17N	WGS84	0,30847	-78,95345	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC28-2-14	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC28-2-14	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 29 | # fotos: 1	27/10/2015	300	329	Cotacachi Cayapas Baja | TC28-2-14		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC28-2-14|Criterios de colocacion: Actividad de fauna; topografia|Descrpcion del criterio: Sendero transitable|Codigo camara: ND|Modelo de camara: Reconix PC850 |Ano de camara: 2013|Sensibilidad:	South America	Ecuador	EC	Zonas No Delimitadas	Naranjal	649,5	Categoria manejo: NA	lat: 0,303664 | lon: -78,961713	33585,70815	726855,5677	UTM 17N	WGS84	0,30366	-78,96171	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P1-F1-B1-TC17-1-9	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P1-F1-B1-TC17-1-9	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 41 | # fotos: 55	10/11/2015	314	355	Cotacachi Cayapas Baja | TC17-1-9		Paisaje: P1|Fase: F1|Bloque: B1|ETC estandar: TC17-1-9|Criterios de colocacion: Actividad de fauna |Descrpcion del criterio: Paso frecuente de animales bosque aislado y en buen estado|Codigo camara: ND|Modelo de camara: Reconix PC850  |Ano de camara: 2013|Sensibilidad: NA	South America	Ecuador	EC	Esmeraldas	Alto Tambo	609,4	Categoria manejo: NA	lat: 0,906881 | lon: -78,636042	100323,9175	763091,9622	UTM 17N	WGS84	0,90688	-78,63604	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
